row_index,biet_duoc,link_slot,url,file_id,status,http_status,local_path,file_size
886,Fullgram Injection 600mg/4ml,1,https://drive.google.com/file/d/1D592ZAMSIv6U_0Jh50DxTbmMHqpEtWxo/view,1D592ZAMSIv6U_0Jh50DxTbmMHqpEtWxo,ok,200,dataset\hdsd_raw\0886_Fullgram_Injection_600mg_4ml_1_1D592ZAMSIv6U_0Jh50DxTbmMHqpEtWxo.pdf,4020581
887,TANGANIL 500 mg,1,https://drive.google.com/file/d/12Ye1AWbaOiKZ93u7fQIr27NDh-4ENSv4/view,12Ye1AWbaOiKZ93u7fQIr27NDh-4ENSv4,ok,200,dataset\hdsd_raw\0887_TANGANIL_500_mg_1_12Ye1AWbaOiKZ93u7fQIr27NDh-4ENSv4.pdf,2068709
888,Moxifloxacin 400mg/250ml (Imexpharm),1,https://drive.google.com/file/d/1LGCFSoR5h-SoMOqdfdGUHAMW9Y-2KtRs/view,1LGCFSoR5h-SoMOqdfdGUHAMW9Y-2KtRs,bad_response:text/html,404,,0
889,DEPAXAN,1,https://drive.google.com/file/d/1UlZWTnIWYP7FItd4NacwXnutiNnCF2mB/view?usp=drive_link,1UlZWTnIWYP7FItd4NacwXnutiNnCF2mB,ok,200,dataset\hdsd_raw\0889_DEPAXAN_1_1UlZWTnIWYP7FItd4NacwXnutiNnCF2mB.pdf,5143361
891,DigoxineQualy 0.25mg,1,https://drive.google.com/file/d/1pU_FVyvnGgF-SzaXF_Jesiqcq0Bpxn1U/view,1pU_FVyvnGgF-SzaXF_Jesiqcq0Bpxn1U,ok,200,dataset\hdsd_raw\0891_DigoxineQualy_0_25mg_1_1pU_FVyvnGgF-SzaXF_Jesiqcq0Bpxn1U.pdf,542430
893,DEXAMETHASONE,1,https://drive.google.com/file/d/1HVL5TXI7plkzwjZMewj5clP3vC4y_aAz/view,1HVL5TXI7plkzwjZMewj5clP3vC4y_aAz,ok,200,dataset\hdsd_raw\0893_DEXAMETHASONE_1_1HVL5TXI7plkzwjZMewj5clP3vC4y_aAz.pdf,1766199
894,DAFLON 1000MG,1,https://drive.google.com/file/d/11O84ADN4oem6kv3uoisFCN0b4QRwVShn/view,11O84ADN4oem6kv3uoisFCN0b4QRwVShn,ok,200,dataset\hdsd_raw\0894_DAFLON_1000MG_1_11O84ADN4oem6kv3uoisFCN0b4QRwVShn.pdf,1206015
895,FRESOFOL 1% MCT/LCT,1,https://drive.google.com/file/d/1-mav7rm1uVOJ1uD-tkbMJ8wlE03FKm0H/view,1-mav7rm1uVOJ1uD-tkbMJ8wlE03FKm0H,bad_response:text/html,404,,0
898,Calcium Stella 500mg,1,https://drive.google.com/file/d/1HtNQNlYjPK797SHD2U10HfHxFBy8RIAV/view,1HtNQNlYjPK797SHD2U10HfHxFBy8RIAV,bad_response:text/html,404,,0
899,Amlessa 4mg/5mg - hạ huyết áp và bệnh mạch vành,1,https://drive.google.com/file/d/147UJyr2TsxSrjAuKONGKxQIx3m1lyvnd/view,147UJyr2TsxSrjAuKONGKxQIx3m1lyvnd,ok,200,dataset\hdsd_raw\0899_Amlessa_4mg_5mg_-_hạ_huyết_áp_và_bệnh_mạch_vành_1_147UJyr2TsxSrjAuKONGKxQIx3m1lyvnd.pdf,3617282
900,"Corneil-2,5",1,https://drive.google.com/file/d/1DmFKnYEZT5JFgYnBly8lBQ4kSFAcFiQE/view,1DmFKnYEZT5JFgYnBly8lBQ4kSFAcFiQE,ok,200,dataset\hdsd_raw\0900_Corneil-2_5_1_1DmFKnYEZT5JFgYnBly8lBQ4kSFAcFiQE.pdf,502383
901,PAPARIN,1,https://drive.google.com/file/d/1thoZtZ-ivcDLMWUmHGcsP9R_UqcGy6RP/view,1thoZtZ-ivcDLMWUmHGcsP9R_UqcGy6RP,ok,200,dataset\hdsd_raw\0901_PAPARIN_1_1thoZtZ-ivcDLMWUmHGcsP9R_UqcGy6RP.pdf,1493798
902,TENFOVIX,1,https://drive.google.com/file/d/1oXNk_c6o_8TMXlEc8N86aeuNd8ZwEsmH/view,1oXNk_c6o_8TMXlEc8N86aeuNd8ZwEsmH,ok,200,dataset\hdsd_raw\0902_TENFOVIX_1_1oXNk_c6o_8TMXlEc8N86aeuNd8ZwEsmH.pdf,1638865
903,Sulraapix,1,https://drive.google.com/file/d/12e1l_I9OXy7nLJ55w1A59X--JzPrxrK0/view?usp=drive_link,12e1l_I9OXy7nLJ55w1A59X--JzPrxrK0,bad_response:text/html,404,,0
904,"SAVIPROLOL 2,5",1,https://drive.google.com/file/d/1LRjelYAWmG8jMW8VsaBjb_Trm5vBpC7W/view,1LRjelYAWmG8jMW8VsaBjb_Trm5vBpC7W,ok,200,dataset\hdsd_raw\0904_SAVIPROLOL_2_5_1_1LRjelYAWmG8jMW8VsaBjb_Trm5vBpC7W.pdf,1847238
905,DIMEDROL 1ml,1,https://drive.google.com/file/d/1gHoMGxBFBmb9EaeTDf-r_5SyYNafHlYt/view,1gHoMGxBFBmb9EaeTDf-r_5SyYNafHlYt,ok,200,dataset\hdsd_raw\0905_DIMEDROL_1ml_1_1gHoMGxBFBmb9EaeTDf-r_5SyYNafHlYt.pdf,1153249
906,FELODIPINE STELLA,1,https://drive.google.com/file/d/1OmGri2jLqt-UEuZ0IlL_TsCXg6ZNLOya/view,1OmGri2jLqt-UEuZ0IlL_TsCXg6ZNLOya,ok,200,dataset\hdsd_raw\0906_FELODIPINE_STELLA_1_1OmGri2jLqt-UEuZ0IlL_TsCXg6ZNLOya.pdf,2729258
907,Sulpirid DWP 100mg,1,https://drive.google.com/file/d/1Bi4S4l7r1MyrBxF0sNF2XqEbaANv1jNB/view,1Bi4S4l7r1MyrBxF0sNF2XqEbaANv1jNB,ok,200,dataset\hdsd_raw\0907_Sulpirid_DWP_100mg_1_1Bi4S4l7r1MyrBxF0sNF2XqEbaANv1jNB.pdf,1521942
908,ASPIRIN 100,1,https://drive.google.com/file/d/1iK1sPgwoMbju57mmCA2Df-j4dEds0ukM/view,1iK1sPgwoMbju57mmCA2Df-j4dEds0ukM,ok,200,dataset\hdsd_raw\0908_ASPIRIN_100_1_1iK1sPgwoMbju57mmCA2Df-j4dEds0ukM.pdf,546121
909,VINCEROL 1 mg,1,https://drive.google.com/file/d/1h5lCDOKBBvtJWPZrq-a4rB0ifCf8pvgu/view,1h5lCDOKBBvtJWPZrq-a4rB0ifCf8pvgu,ok,200,dataset\hdsd_raw\0909_VINCEROL_1_mg_1_1h5lCDOKBBvtJWPZrq-a4rB0ifCf8pvgu.pdf,9168648
910,Lisiplus HCT,1,https://drive.google.com/file/d/1G9XvemmdQ2wodVlpTyX_K5pD507zXMAd/view,1G9XvemmdQ2wodVlpTyX_K5pD507zXMAd,ok,200,dataset\hdsd_raw\0910_Lisiplus_HCT_1_1G9XvemmdQ2wodVlpTyX_K5pD507zXMAd.pdf,1307198
911,Demencur 100,1,https://drive.google.com/file/d/1X9yj2I5MRBIyjX3dEjmEmlzU9ZxkbUHx/view?usp=drive_link,1X9yj2I5MRBIyjX3dEjmEmlzU9ZxkbUHx,ok,200,dataset\hdsd_raw\0911_Demencur_100_1_1X9yj2I5MRBIyjX3dEjmEmlzU9ZxkbUHx.pdf,6572690
912,Natri clorid 10% ( Vinphaco),1,https://drive.google.com/file/d/12A8OTTizkWL-_oK7Fsfjq-tqfWEnUJfe/view,12A8OTTizkWL-_oK7Fsfjq-tqfWEnUJfe,ok,200,dataset\hdsd_raw\0912_Natri_clorid_10_Vinphaco_1_12A8OTTizkWL-_oK7Fsfjq-tqfWEnUJfe.pdf,1663161
912,Natri clorid 10% ( Vinphaco),2,https://drive.google.com/file/d/12A8OTTizkWL-_oK7Fsfjq-tqfWEnUJfe/view?usp=sharing,12A8OTTizkWL-_oK7Fsfjq-tqfWEnUJfe,ok,200,dataset\hdsd_raw\0912_Natri_clorid_10_Vinphaco_2_12A8OTTizkWL-_oK7Fsfjq-tqfWEnUJfe.pdf,1663161
915,DOBUTAMIN-BFS 5ml,1,https://drive.google.com/file/d/1blVnGFprdUfhycZRblpXba7bfAo_6SCy/view,1blVnGFprdUfhycZRblpXba7bfAo_6SCy,ok,200,dataset\hdsd_raw\0915_DOBUTAMIN-BFS_5ml_1_1blVnGFprdUfhycZRblpXba7bfAo_6SCy.pdf,744571
916,COLESTRIM SUPRA,1,https://drive.google.com/file/d/1vllxUoPeDx4GSxPl7Z6Lv1ELwWsj47bB/view,1vllxUoPeDx4GSxPl7Z6Lv1ELwWsj47bB,ok,200,dataset\hdsd_raw\0916_COLESTRIM_SUPRA_1_1vllxUoPeDx4GSxPl7Z6Lv1ELwWsj47bB.pdf,1363083
917,STADNEX CAP,1,https://drive.google.com/file/d/11fYYOnkFtpsWwdBIfgKb8YK41Rpj5t-Y/view,11fYYOnkFtpsWwdBIfgKb8YK41Rpj5t-Y,ok,200,dataset\hdsd_raw\0917_STADNEX_CAP_1_11fYYOnkFtpsWwdBIfgKb8YK41Rpj5t-Y.pdf,2101830
918,SAVI FLUVASTATIN 40,1,https://drive.google.com/file/d/1_SQz-Ord6tr3v3iG7VdI4h0TVFQupwNO/view,1_SQz-Ord6tr3v3iG7VdI4h0TVFQupwNO,ok,200,dataset\hdsd_raw\0918_SAVI_FLUVASTATIN_40_1_1_SQz-Ord6tr3v3iG7VdI4h0TVFQupwNO.pdf,5255214
919,DANAPHA - TRIHEX 2,1,https://drive.google.com/file/d/14J0_dMfJhC-U22E6Lzn0QzIuMvhrpL7X/view,14J0_dMfJhC-U22E6Lzn0QzIuMvhrpL7X,ok,200,dataset\hdsd_raw\0919_DANAPHA_-_TRIHEX_2_1_14J0_dMfJhC-U22E6Lzn0QzIuMvhrpL7X.pdf,1677823
920,Amikacin 500mg Bidiphar,1,https://drive.google.com/file/d/1ptWdDnTvlCPwdLsRuo-FSvn38-6W6wRj/view,1ptWdDnTvlCPwdLsRuo-FSvn38-6W6wRj,ok,200,dataset\hdsd_raw\0920_Amikacin_500mg_Bidiphar_1_1ptWdDnTvlCPwdLsRuo-FSvn38-6W6wRj.pdf,4398195
921,Optive,1,https://drive.google.com/file/d/1x4nqlZNXxBjI9lS__muNANIJknp8wExd/view,1x4nqlZNXxBjI9lS__muNANIJknp8wExd,ok,200,dataset\hdsd_raw\0921_Optive_1_1x4nqlZNXxBjI9lS__muNANIJknp8wExd.pdf,1348331
922,FORLAX 10g,1,https://drive.google.com/file/d/1bqNbUSljo-xq3LkbVgPHNT18ojPYONar/view,1bqNbUSljo-xq3LkbVgPHNT18ojPYONar,ok,200,dataset\hdsd_raw\0922_FORLAX_10g_1_1bqNbUSljo-xq3LkbVgPHNT18ojPYONar.pdf,3062766
923,AUROPENNZ 1.5,1,https://drive.google.com/file/d/1OPwsVaxJ-ViGI9YJrM1JOhy_Q2vxwGF2/view?usp=sharing,1OPwsVaxJ-ViGI9YJrM1JOhy_Q2vxwGF2,ok,200,dataset\hdsd_raw\0923_AUROPENNZ_1_5_1_1OPwsVaxJ-ViGI9YJrM1JOhy_Q2vxwGF2.pdf,9283643
924,Meropenem 1G VCP,1,https://drive.google.com/file/d/1pV6DpkVsTccFECxJQBrSyEDoGAjZofC4/view,1pV6DpkVsTccFECxJQBrSyEDoGAjZofC4,bad_response:text/html,404,,0
925,NORADRENALINE BASE AGUETTANT,1,https://drive.google.com/file/d/1N6jdoV2AOHukw5-qKfPYCvc9ejq9044-/view,1N6jdoV2AOHukw5-qKfPYCvc9ejq9044-,ok,200,dataset\hdsd_raw\0925_NORADRENALINE_BASE_AGUETTANT_1_1N6jdoV2AOHukw5-qKfPYCvc9ejq9044-.pdf,1585900
926,CIPROBID,1,https://drive.google.com/file/d/1oLxvv6Ocz3PclVZUR2InedGnheUmPiVM/view,1oLxvv6Ocz3PclVZUR2InedGnheUmPiVM,ok,200,dataset\hdsd_raw\0926_CIPROBID_1_1oLxvv6Ocz3PclVZUR2InedGnheUmPiVM.pdf,12138177
927,Ulceron,1,https://drive.google.com/file/d/1_JE5bYShPkQqUlumPB31Ng4gcrKG8zHk/view?usp=drive_link,1_JE5bYShPkQqUlumPB31Ng4gcrKG8zHk,ok,200,dataset\hdsd_raw\0927_Ulceron_1_1_JE5bYShPkQqUlumPB31Ng4gcrKG8zHk.pdf,105825
928,THYPEROPA FORTE,1,https://drive.google.com/file/d/1RzzxyxRPyJlFQvUEzfRqUTk2DYQMPw2b/view,1RzzxyxRPyJlFQvUEzfRqUTk2DYQMPw2b,ok,200,dataset\hdsd_raw\0928_THYPEROPA_FORTE_1_1RzzxyxRPyJlFQvUEzfRqUTk2DYQMPw2b.pdf,4637419
929,PROLUFO,1,https://drive.google.com/file/d/1e1jD67m2YaqVhG7n7Z0K0g3S714jAw9W/view?usp=drive_link,1e1jD67m2YaqVhG7n7Z0K0g3S714jAw9W,ok,200,dataset\hdsd_raw\0929_PROLUFO_1_1e1jD67m2YaqVhG7n7Z0K0g3S714jAw9W.pdf,2702955
930,Apigel-Plus,1,https://drive.google.com/file/d/1vo7kSCNwy1orXWDR7mwgapZ6ffz1ga4n/view,1vo7kSCNwy1orXWDR7mwgapZ6ffz1ga4n,ok,200,dataset\hdsd_raw\0930_Apigel-Plus_1_1vo7kSCNwy1orXWDR7mwgapZ6ffz1ga4n.pdf,550083
932,DEPO-MEDROL,1,https://drive.google.com/file/d/1x5GEJ8JrslK64rINMFg3IBoZ_MKB75Tm/view,1x5GEJ8JrslK64rINMFg3IBoZ_MKB75Tm,ok,200,dataset\hdsd_raw\0932_DEPO-MEDROL_1_1x5GEJ8JrslK64rINMFg3IBoZ_MKB75Tm.pdf,1462312
934,"AMINAZIN 1,25%",1,https://drive.google.com/file/d/1ZQ8hjthpyrXnuyQzaKgQcEbESJr5zZvv/view,1ZQ8hjthpyrXnuyQzaKgQcEbESJr5zZvv,ok,200,dataset\hdsd_raw\0934_AMINAZIN_1_25_1_1ZQ8hjthpyrXnuyQzaKgQcEbESJr5zZvv.pdf,4028477
935,"Cepemid 1,5g",1,https://drive.google.com/file/d/1D6c4OVB4XG4hhbHh5KTNTh0NhliYsCXx/view,1D6c4OVB4XG4hhbHh5KTNTh0NhliYsCXx,ok,200,dataset\hdsd_raw\0935_Cepemid_1_5g_1_1D6c4OVB4XG4hhbHh5KTNTh0NhliYsCXx.pdf,706974
937,Calci clorid 500mg/5ml MD Pharco,1,https://drive.google.com/file/d/1uuv3h83_oEsFTdEorGMmu3vr8AEDEEjj/view,1uuv3h83_oEsFTdEorGMmu3vr8AEDEEjj,ok,200,dataset\hdsd_raw\0937_Calci_clorid_500mg_5ml_MD_Pharco_1_1uuv3h83_oEsFTdEorGMmu3vr8AEDEEjj.pdf,1489245
938,COVERSYL 5mg,1,https://drive.google.com/file/d/1PFVFaWnKPTdZ2z1gqjWX5H2zZ2Er1k6A/view,1PFVFaWnKPTdZ2z1gqjWX5H2zZ2Er1k6A,ok,200,dataset\hdsd_raw\0938_COVERSYL_5mg_1_1PFVFaWnKPTdZ2z1gqjWX5H2zZ2Er1k6A.pdf,4283162
939,ALSIFUL S.R,1,https://drive.google.com/file/d/1BapvCauiAqk18V_npPM2cG5J5tEvdOgM/view,1BapvCauiAqk18V_npPM2cG5J5tEvdOgM,ok,200,dataset\hdsd_raw\0939_ALSIFUL_S_R_1_1BapvCauiAqk18V_npPM2cG5J5tEvdOgM.pdf,1372785
940,Savi Dopril Plus,1,https://drive.google.com/file/d/1vK5IbsvNL1z4YboxiNTI5IL7ClV2ZMlG/view,1vK5IbsvNL1z4YboxiNTI5IL7ClV2ZMlG,ok,200,dataset\hdsd_raw\0940_Savi_Dopril_Plus_1_1vK5IbsvNL1z4YboxiNTI5IL7ClV2ZMlG.pdf,3645059
941,Bacterocin Oint 15g,1,https://drive.google.com/file/d/1W5JOSt8rDThWMt9mfHvzczHM2keaihHQ/view,1W5JOSt8rDThWMt9mfHvzczHM2keaihHQ,ok,200,dataset\hdsd_raw\0941_Bacterocin_Oint_15g_1_1W5JOSt8rDThWMt9mfHvzczHM2keaihHQ.pdf,633766
942,MEDICLOVIR,1,https://drive.google.com/file/d/1mspUco9RDA4l35YD2FayOmE3ln0bkmIK/view,1mspUco9RDA4l35YD2FayOmE3ln0bkmIK,ok,200,dataset\hdsd_raw\0942_MEDICLOVIR_1_1mspUco9RDA4l35YD2FayOmE3ln0bkmIK.pdf,498923
943,Natrixam1.5,1,https://drive.google.com/file/d/1TX--9t49vAngNVW9_CGEnuVqIxK26LF_/view,1TX--9t49vAngNVW9_CGEnuVqIxK26LF_,ok,200,dataset\hdsd_raw\0943_Natrixam1_5_1_1TX--9t49vAngNVW9_CGEnuVqIxK26LF_.pdf,3650869
944,GEMAPAXANE,1,https://drive.google.com/file/d/1kySvyfVqD0UWMZxDqjbnEanPwweGuOwa/view,1kySvyfVqD0UWMZxDqjbnEanPwweGuOwa,ok,200,dataset\hdsd_raw\0944_GEMAPAXANE_1_1kySvyfVqD0UWMZxDqjbnEanPwweGuOwa.pdf,1444500
945,Imedoxim 200,1,https://drive.google.com/file/d/1VfDKqhHidGlVRdiMf-690vyctIIu9oeJ/view?usp=sharing,1VfDKqhHidGlVRdiMf-690vyctIIu9oeJ,ok,200,dataset\hdsd_raw\0945_Imedoxim_200_1_1VfDKqhHidGlVRdiMf-690vyctIIu9oeJ.pdf,3384540
946,Nimovac-v 10mg/50ml,1,https://drive.google.com/file/d/1A0HypQ7LC2zuJxzf0E5DCmpx2GxOYNAn/view,1A0HypQ7LC2zuJxzf0E5DCmpx2GxOYNAn,bad_response:text/html,404,,0
947,"Triplixam 5mg/1.25mg/10, 10mg/2.5/10 , 10mg/2.5mg/5mg",1,https://drive.google.com/file/d/1LPkQFxx_3hudVIAVDoOZNYvuIiZDiENx/view,1LPkQFxx_3hudVIAVDoOZNYvuIiZDiENx,ok,200,dataset\hdsd_raw\0947_Triplixam_5mg_1_25mg_10_10mg_2_5_10_10mg_2_5mg_5mg_1_1LPkQFxx_3hudVIAVDoOZNYvuIiZDiENx.pdf,6023917
948,MALTAGIT,1,https://drive.google.com/file/d/1GdeJfKnBc5hh8WWIssEhIXAZxD1mKMhq/view,1GdeJfKnBc5hh8WWIssEhIXAZxD1mKMhq,ok,200,dataset\hdsd_raw\0948_MALTAGIT_1_1GdeJfKnBc5hh8WWIssEhIXAZxD1mKMhq.pdf,3001660
949,DIPROSPAN,1,https://drive.google.com/file/d/1fuKJcutfdIOZpS_CvYB9VPEqxAcQiwb9/view,1fuKJcutfdIOZpS_CvYB9VPEqxAcQiwb9,ok,200,dataset\hdsd_raw\0949_DIPROSPAN_1_1fuKJcutfdIOZpS_CvYB9VPEqxAcQiwb9.pdf,4185037
951,Livethine 2G,1,https://drive.google.com/file/d/1vHkrkB7chOLZH433ZxPbYhEQswo4phCr/view,1vHkrkB7chOLZH433ZxPbYhEQswo4phCr,ok,200,dataset\hdsd_raw\0951_Livethine_2G_1_1vHkrkB7chOLZH433ZxPbYhEQswo4phCr.pdf,1656755
952,Savi Losartan plus hct 50/12.5,1,https://drive.google.com/file/d/13VfAb_9X0bOEvi8YEG1MkMHhp4VeDhdz/view,13VfAb_9X0bOEvi8YEG1MkMHhp4VeDhdz,ok,200,dataset\hdsd_raw\0952_Savi_Losartan_plus_hct_50_12_5_1_13VfAb_9X0bOEvi8YEG1MkMHhp4VeDhdz.pdf,5184652
953,Nivalin,1,https://drive.google.com/file/d/1gTMVAWTdHV2vlet-Q2khvLJOftUzYDNw/view?usp=drive_link,1gTMVAWTdHV2vlet-Q2khvLJOftUzYDNw,bad_response:text/html,404,,0
954,Valsartan cap DWP 80MG,1,https://drive.google.com/file/d/11OPXv_Q4tuir3ORWf6g9nGbrjoJBZRpe/view,11OPXv_Q4tuir3ORWf6g9nGbrjoJBZRpe,ok,200,dataset\hdsd_raw\0954_Valsartan_cap_DWP_80MG_1_11OPXv_Q4tuir3ORWf6g9nGbrjoJBZRpe.pdf,2404890
955,Clorpheniramin 4 DHG Pharma,1,https://drive.google.com/file/d/1xZVepe5pz0MIySY91Ik2SEopPQ5dL46J/view,1xZVepe5pz0MIySY91Ik2SEopPQ5dL46J,ok,200,dataset\hdsd_raw\0955_Clorpheniramin_4_DHG_Pharma_1_1xZVepe5pz0MIySY91Ik2SEopPQ5dL46J.pdf,1265814
956,Carsil 90mg,1,https://drive.google.com/file/d/1iqbucrvTW8UthfjkY05FxTkbtqLDsLKh/view,1iqbucrvTW8UthfjkY05FxTkbtqLDsLKh,bad_response:text/html,404,,0
957,CHYMODK,1,https://drive.google.com/file/d/1tCKbma0jTbvPfZQXgc911fEy-ugO2hAd/view?usp=sharing,1tCKbma0jTbvPfZQXgc911fEy-ugO2hAd,ok,200,dataset\hdsd_raw\0957_CHYMODK_1_1tCKbma0jTbvPfZQXgc911fEy-ugO2hAd.pdf,1381601
959,Ganita 200,1,https://drive.google.com/file/d/1z2devEBoWHNDkRGAWetQ0mku0UGlaLCU/view,1z2devEBoWHNDkRGAWetQ0mku0UGlaLCU,ok,200,dataset\hdsd_raw\0959_Ganita_200_1_1z2devEBoWHNDkRGAWetQ0mku0UGlaLCU.pdf,772749
960,BFS - PARACETAMOL 1000mg/10ml,1,https://drive.google.com/file/d/1gUsrFlAs3g_5VfDZcMigc63SgMtLeKn2/view,1gUsrFlAs3g_5VfDZcMigc63SgMtLeKn2,ok,200,dataset\hdsd_raw\0960_BFS_-_PARACETAMOL_1000mg_10ml_1_1gUsrFlAs3g_5VfDZcMigc63SgMtLeKn2.pdf,1867379
962,"HALOPERIDOL 0,5%",1,https://drive.google.com/file/d/15Z23B4bURAYEyhuIINX5BKbDo3ojLVUC/view,15Z23B4bURAYEyhuIINX5BKbDo3ojLVUC,ok,200,dataset\hdsd_raw\0962_HALOPERIDOL_0_5_1_15Z23B4bURAYEyhuIINX5BKbDo3ojLVUC.pdf,1021472
964,DURATOCIN,1,https://drive.google.com/file/d/1hD3QQaQnh9rlUjM9UcjzE6IwDphzBepQ/view,1hD3QQaQnh9rlUjM9UcjzE6IwDphzBepQ,ok,200,dataset\hdsd_raw\0964_DURATOCIN_1_1hD3QQaQnh9rlUjM9UcjzE6IwDphzBepQ.pdf,537646
965,BERLTHYROX 100,1,https://drive.google.com/file/d/1PgjC6SRz-0yRZa07jnIwc-4tT8-LKHSl/view,1PgjC6SRz-0yRZa07jnIwc-4tT8-LKHSl,ok,200,dataset\hdsd_raw\0965_BERLTHYROX_100_1_1PgjC6SRz-0yRZa07jnIwc-4tT8-LKHSl.pdf,1868527
966,NO-SPA 40 mg/2 ml,1,https://drive.google.com/file/d/16FNT2yjSNa7lduUdMBTX97IiXEKLUBix/view,16FNT2yjSNa7lduUdMBTX97IiXEKLUBix,ok,200,dataset\hdsd_raw\0966_NO-SPA_40_mg_2_ml_1_16FNT2yjSNa7lduUdMBTX97IiXEKLUBix.pdf,790709
967,LEVOFLOXACIN/COOPER,1,https://drive.google.com/file/d/1yRg-Z9Nvjm0B8TnsbYykfVPvOFfy_dxJ/view,1yRg-Z9Nvjm0B8TnsbYykfVPvOFfy_dxJ,ok,200,dataset\hdsd_raw\0967_LEVOFLOXACIN_COOPER_1_1yRg-Z9Nvjm0B8TnsbYykfVPvOFfy_dxJ.pdf,3129823
968,SAVI TENOFOVIR 300mg,1,https://drive.google.com/file/d/1UqAV7bMSZ5nYW3hQaE-F8BwoHhhGgZww/view,1UqAV7bMSZ5nYW3hQaE-F8BwoHhhGgZww,ok,200,dataset\hdsd_raw\0968_SAVI_TENOFOVIR_300mg_1_1UqAV7bMSZ5nYW3hQaE-F8BwoHhhGgZww.pdf,4082977
969,Dotarem,1,https://drive.google.com/file/d/1Ih0Qs5FnIxWOCZM-OpvJ61PaELCzmnZp/view?usp=drive_link,1Ih0Qs5FnIxWOCZM-OpvJ61PaELCzmnZp,ok,200,dataset\hdsd_raw\0969_Dotarem_1_1Ih0Qs5FnIxWOCZM-OpvJ61PaELCzmnZp.pdf,6867997
971,LIPCOR 50( Losartan kali 50 mg ),1,https://drive.google.com/file/d/1cdIY-tX87dEMiBa-pDV2tnQTuuWUsrd8/view,1cdIY-tX87dEMiBa-pDV2tnQTuuWUsrd8,ok,200,dataset\hdsd_raw\0971_LIPCOR_50_Losartan_kali_50_mg_1_1cdIY-tX87dEMiBa-pDV2tnQTuuWUsrd8.pdf,385605
972,VENOKERN 500MG,1,https://drive.google.com/file/d/1pSVQ1nQvTbEGomr2KKCqYegJDeCECGbt/view,1pSVQ1nQvTbEGomr2KKCqYegJDeCECGbt,ok,200,dataset\hdsd_raw\0972_VENOKERN_500MG_1_1pSVQ1nQvTbEGomr2KKCqYegJDeCECGbt.pdf,4977498
973,ULOVIZ,1,https://drive.google.com/file/d/1vUw0Fufu9XSh09HHFiX5nWloxXFQgM1m/view,1vUw0Fufu9XSh09HHFiX5nWloxXFQgM1m,ok,200,dataset\hdsd_raw\0973_ULOVIZ_1_1vUw0Fufu9XSh09HHFiX5nWloxXFQgM1m.pdf,1548103
974,"MEDITROL O,25",1,https://drive.google.com/file/d/1GkVOQpDE5ZjiYMWmZlR681Sb3tjWbqya/view,1GkVOQpDE5ZjiYMWmZlR681Sb3tjWbqya,ok,200,dataset\hdsd_raw\0974_MEDITROL_O_25_1_1GkVOQpDE5ZjiYMWmZlR681Sb3tjWbqya.pdf,2770709
975,VOLTAREN EMULGEL,1,https://drive.google.com/file/d/11zZFrdOd0vspl6676cSaOZTPjUFGGxES/view?usp=drive_link,11zZFrdOd0vspl6676cSaOZTPjUFGGxES,bad_response:text/html,404,,0
976,SÁNG MẮT,1,https://drive.google.com/file/d/1UxL1spe0JpI6Bq3r82CJdQynuBT1RY6K/view,1UxL1spe0JpI6Bq3r82CJdQynuBT1RY6K,ok,200,dataset\hdsd_raw\0976_SÁNG_MẮT_1_1UxL1spe0JpI6Bq3r82CJdQynuBT1RY6K.pdf,446033
977,"CHAMCROMUS 0,03%",1,https://drive.google.com/file/d/1MojF7pZyCIn9RLAR7g0iEhYXcB1cH8pR/view,1MojF7pZyCIn9RLAR7g0iEhYXcB1cH8pR,ok,200,dataset\hdsd_raw\0977_CHAMCROMUS_0_03_1_1MojF7pZyCIn9RLAR7g0iEhYXcB1cH8pR.pdf,1166319
978,Nolpaza 20mg,1,https://drive.google.com/file/d/1ivOagYmoqkmYXo6Qbotyitq5hPhukuiw/view,1ivOagYmoqkmYXo6Qbotyitq5hPhukuiw,ok,200,dataset\hdsd_raw\0978_Nolpaza_20mg_1_1ivOagYmoqkmYXo6Qbotyitq5hPhukuiw.pdf,3425886
979,SPIRONOLACTON TAB DWP 50mg,1,https://drive.google.com/file/d/1C-7O99G3nX3segHTdXKsN2er1rQ3HWe4/view,1C-7O99G3nX3segHTdXKsN2er1rQ3HWe4,ok,200,dataset\hdsd_raw\0979_SPIRONOLACTON_TAB_DWP_50mg_1_1C-7O99G3nX3segHTdXKsN2er1rQ3HWe4.pdf,2303025
980,CORDARONE® 200 mg,1,https://drive.google.com/file/d/1S2UZ5lFwqDOCu3uY-oupL-B3h0sMUoC7/view,1S2UZ5lFwqDOCu3uY-oupL-B3h0sMUoC7,ok,200,dataset\hdsd_raw\0980_CORDARONE_200_mg_1_1S2UZ5lFwqDOCu3uY-oupL-B3h0sMUoC7.pdf,1552936
982,Stugeron,1,https://drive.google.com/file/d/1XXkAKgnPBI1jd2HlA6RyxJMNiQdevQr3/view,1XXkAKgnPBI1jd2HlA6RyxJMNiQdevQr3,ok,200,dataset\hdsd_raw\0982_Stugeron_1_1XXkAKgnPBI1jd2HlA6RyxJMNiQdevQr3.pdf,3110463
